Date Of Stop,Time Of Stop,Agency,SubAgency,Description,Location,Latitude,Longitude,Accident,Belts,Personal Injury,Property Damage,Fatal,Commercial License,HAZMAT,Commercial Vehicle,Alcohol,Work Zone,State,VehicleType,Year,Make,Model,Color,Violation Type,Charge,Article,Contributed To Accident,Race,Gender,Driver City,Driver State,DL State,Arrest Type,Geolocation
04/03/2015,23:42:00,MCP,"2nd district, Bethesda",EXCEEDING MAXIMUM SPEED: 45 MPH IN A POSTED 35 MPH ZONE,ROCKVILLE PIKE/ ALTA VISTA RD,39.0444966666667,-77.1113,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,HOND,4S,BLUE,Citation,21-801.1,Transportation Article,No,BLACK,M,COLUMBIA,MD,MD,A - Marked Patrol,"(39.0444966666667, -77.1113)"
04/03/2015,23:41:00,MCP,"6th district, Gaithersburg / Montgomery Village",TAG LIGHTS (*),MD 355 @ CHRISTOPHER,39.16089,-77.2215816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,TOYT,2S,SILVER,ESERO,65*,,No,ASIAN,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.16089, -77.2215816666667)"
04/03/2015,23:41:00,MCP,"3rd district, Silver Spring",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,CHERRY HILL RD / GRACEFIELD RD,39.051275,-76.9529916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2009,LINC,4S,RED,Warning,22-204(f),Transportation Article,No,BLACK,F,BELTSVILLE,MD,MD,A - Marked Patrol,"(39.051275, -76.9529916666667)"
04/03/2015,23:41:00,MCP,"4th district, Wheaton",STOPPING ON AUTHORITY HIGHWAY WHEN PROHIBITED,CONNECTICUT AVE AT PEAR TREE CT,39.0902783333333,-77.07136,No,No,No,No,No,No,No,No,No,No,VA,02 - Automobile,2009,MAZDA,CX9,BLACK,Warning,21-1407,Transportation Article,No,HISPANIC,M,CHANTILLY,VA,VA,A - Marked Patrol,"(39.0902783333333, -77.07136)"
04/03/2015,23:39:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,HOOD ST / GILBERT ST,38.9977016666667,-76.9968666666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2002,MITS,GALANT,BEIGE,Warning,21-707(a),Transportation Article,No,WHITE,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9977016666667, -76.9968666666667)"
04/03/2015,23:38:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,FENTON ST/ SILVER SPRING AVE,38.9901233333333,-77.0221216666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1997,HONDA,CIVIC,WHITE,Warning,22-226(a),Transportation Article,No,WHITE,M,BOWIE,MD,MD,A - Marked Patrol,"(38.9901233333333, -77.0221216666667)"
04/03/2015,23:38:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH,N/B 97 @ ICC,39.100745,-77.0450416666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,SUBA,SW,WHITE,Warning,21-801.1,Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(39.100745, -77.0450416666667)"
04/03/2015,23:38:00,MCP,"4th district, Wheaton",FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND,GEORGIA  AVE @ HEWITT AVE,39.080565,-77.0746566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,CHEVY,EXPRESS,WHITE,Warning,16-112(c),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.080565, -77.0746566666667)"
04/03/2015,23:38:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA  AVE @ HEWITT AVE,39.080565,-77.0746566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,CHEVY,EXPRESS,WHITE,Warning,13-409(b),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.080565, -77.0746566666667)"
04/03/2015,23:38:00,MCP,"4th district, Wheaton",FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.,GEORGIA  AVE @ HEWITT AVE,39.080565,-77.0746566666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,CHEVY,EXPRESS,WHITE,Warning,22-203(b),Transportation Article,No,HISPANIC,M,ROCKVILLE,MD,MD,A - Marked Patrol,"(39.080565, -77.0746566666667)"
04/03/2015,23:36:00,MCP,"1st district, Rockville",DRIVER CHANGING LANES WHEN UNSAFE,PINEY BRANCH @ MANCHESTER RD,38.9977833333333,-77.003505,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,INFINITY,G35,SILVER,Warning,21-309(b),Transportation Article,No,HISPANIC,F,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9977833333333, -77.003505)"
04/03/2015,23:35:00,MCP,"5th district, Germantown",STOP LIGHTS (*),BAYFIELD ST @ BARRON ST,38.995855,-76.9960083333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,TOYT,4RUNNER,GRAY,ESERO,64*,,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.995855, -76.9960083333333)"
04/03/2015,23:34:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,124 @ BRENNISH DR,39.1700266666667,-77.1540433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,KIA,SENOMA,BLUE,Warning,13-409(b),Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1700266666667, -77.1540433333333)"
04/03/2015,23:34:00,MCP,"6th district, Gaithersburg / Montgomery Village",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,124 @ BRENNISH DR,39.1700266666667,-77.1540433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,KIA,SENOMA,BLUE,Warning,22-226(a),Transportation Article,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1700266666667, -77.1540433333333)"
04/03/2015,23:34:00,MCP,"6th district, Gaithersburg / Montgomery Village",HEADLIGHTS (*),124 @ BRENNISH DR,39.1700266666667,-77.1540433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2006,KIA,SENOMA,BLUE,ESERO,55*,,No,WHITE,M,MONTGOMERY VILLAGE,MD,MD,A - Marked Patrol,"(39.1700266666667, -77.1540433333333)"
04/03/2015,23:34:00,MCP,"4th district, Wheaton",DRIVER CHANGING LANES WHEN UNSAFE,BARRON ST ON PINEY BRANCH RD,38.9989383333333,-76.9976366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,CHRY,4S,"BLUE, LIGHT",Warning,21-309(b),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9989383333333, -76.9976366666667)"
04/03/2015,23:34:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,BARRON ST ON PINEY BRANCH RD,38.9989383333333,-76.9976366666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,CHRY,4S,"BLUE, LIGHT",Warning,21-201(a1),Transportation Article,No,BLACK,F,TAKOMA PARK,MD,MD,A - Marked Patrol,"(38.9989383333333, -76.9976366666667)"
04/03/2015,23:32:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,29 / CHERRY HILL RD,39.056325,-76.9531783333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,NISSAN,ALTIMA,WHITE,Warning,21-201(a1),Transportation Article,No,HISPANIC,F,BOWIE,MD,MD,A - Marked Patrol,"(39.056325, -76.9531783333333)"
04/03/2015,23:32:00,MCP,"3rd district, Silver Spring",FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED,FENTON ST/ GIST ST,38.9911666666667,-77.0241133333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,HONDA,CIVIC,WHITE,Warning,22-226(a),Transportation Article,No,HISPANIC,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9911666666667, -77.0241133333333)"
04/03/2015,23:31:00,MCP,"2nd district, Bethesda","THROWING ANY REFUSEON HWY.,",SB WISCONSIN AVE @ BATTERY LN,38.986215,-77.0937816666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,HYUNDAI,ELANTRA,SILVER,Warning,21-1111(d),Transportation Article,No,WHITE,M,CATONSVILLE,MD,MD,A - Marked Patrol,"(38.986215, -77.0937816666667)"
04/03/2015,23:31:00,MCP,"6th district, Gaithersburg / Montgomery Village",TAILLIGHTS (*),N. MD 355 @ W DEER PARK,39.1368316666667,-77.192785,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,ACUR,2S,SILVER,ESERO,56*,,No,HISPANIC,M,GAITHERSBURG,MD,MD,A - Marked Patrol,"(39.1368316666667, -77.192785)"
04/03/2015,23:30:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS,WISTERIA DR / GREAT SENECA HWY,39.1713533333333,-77.2630483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,CADI,DEVILLE 4S,GOLD,Warning,21-309(d),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1713533333333, -77.2630483333333)"
04/03/2015,23:30:00,MCP,"5th district, Germantown",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,WISTERIA DR / GREAT SENECA HWY,39.1713533333333,-77.2630483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,CADI,DEVILLE 4S,GOLD,Warning,21-201(a1),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1713533333333, -77.2630483333333)"
04/03/2015,23:30:00,MCP,"5th district, Germantown",OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL,WISTERIA DR / GREAT SENECA HWY,39.1713533333333,-77.2630483333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1994,CADI,DEVILLE 4S,GOLD,Warning,22-406(i1),Transportation Article,No,BLACK,M,GERMANTOWN,MD,MD,A - Marked Patrol,"(39.1713533333333, -77.2630483333333)"
04/03/2015,23:30:00,MCP,Headquarters and Special Operations,DRIVER FAILING TO MAKE LEFT TURN FROM LEFT TURN LANE,UNIVERSITY BLVD/BAYFIELD ST,38.9956483333333,-76.995575,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2001,HONDA,CIVIC,GREEN,Citation,21-309(i),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,B - Unmarked Patrol,"(38.9956483333333, -76.995575)"
04/03/2015,23:28:00,MCP,"2nd district, Bethesda",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,OLD GEORGETOWN RD @ NEBEL ST,39.0509966666667,-77.109355,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,VOLK,GOLF,RED,Warning,21-1104(c),Transportation Article,No,OTHER,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0509966666667, -77.109355)"
04/03/2015,23:28:00,MCP,"2nd district, Bethesda",FAILURE TO SURRENDER RECOVERED ORIGINAL AFTER ISSUANCE OF DUPLICATE,OLD GEORGETOWN RD @ NEBEL ST,39.0509966666667,-77.109355,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2003,VOLK,GOLF,RED,Warning,13-111(e),Transportation Article,No,OTHER,M,BOWIE,MD,MD,A - Marked Patrol,"(39.0509966666667, -77.109355)"
04/03/2015,23:28:00,MCP,"4th district, Wheaton",HEADLIGHTS (*),EB MD 108/SPARTAN ROAD,39.148815,-77.0552916666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,ACURA,RL,WHITE,ESERO,55*,,No,BLACK,M,BALTIMORE,MD,MD,A - Marked Patrol,"(39.148815, -77.0552916666667)"
04/03/2015,23:27:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO STOP AT STOP SIGN LINE,HOOD ST / GILBERT ST,38.9977616666667,-76.9969783333333,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2004,TOYT,4S,GREEN,Warning,21-707(a),Transportation Article,No,WHITE,M,HYATTSVILLE,MD,MD,A - Marked Patrol,"(38.9977616666667, -76.9969783333333)"
04/03/2015,23:26:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,GEORGIA @ ASPEN HILL,39.0782433333333,-77.0718983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MITS,GALANT,GREEN,Warning,21-1104(c),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0782433333333, -77.0718983333333)"
04/03/2015,23:26:00,MCP,"4th district, Wheaton",DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION,11219 GRANDVIEW,39.0390083333333,-77.0521316666667,No,No,No,No,No,No,No,No,No,No,DC,02 - Automobile,2005,TOYOTA,CAMRY,SILVER,Warning,22-204(f),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0390083333333, -77.0521316666667)"
04/03/2015,23:26:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,GEORGIA @ ASPEN HILL,39.0782433333333,-77.0718983333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,MITS,GALANT,GREEN,Warning,13-409(b),Transportation Article,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0782433333333, -77.0718983333333)"
04/03/2015,23:26:00,MCP,"4th district, Wheaton",FAILURE TO STOP AT STOP SIGN,BARRON ST ON GILBERT ST,38.9983633333333,-76.997175,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,HOND,4S,"GREEN, DK",Warning,21-707(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9983633333333, -76.997175)"
04/03/2015,23:23:00,MCP,"4th district, Wheaton",TAG LIGHTS (*),FLOWER AVE/PINEY BRANCH RD,38.99891,-77.0037166666667,No,No,No,No,No,No,No,No,No,No,MD,05 - Light Duty Truck,2012,TOYOTA,RAV4,SILVER,ESERO,65*,,No,BLACK,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.99891, -77.0037166666667)"
04/03/2015,23:22:00,MCP,"2nd district, Bethesda",DRIVING UNSAFE VEH. ON HWY.,EAST WEST HWY AT WISCONSIN AVE,38.9848033333333,-77.09321,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISS,4S,BEIGE,Warning,22-101(a),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9848033333333, -77.09321)"
04/03/2015,23:22:00,MCP,"2nd district, Bethesda",FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVER,EAST WEST HWY AT WISCONSIN AVE,38.9848033333333,-77.09321,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISS,4S,BEIGE,Warning,13-411(c1),Transportation Article,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9848033333333, -77.09321)"
04/03/2015,23:22:00,MCP,"2nd district, Bethesda",STOP LIGHTS (*),EAST WEST HWY AT WISCONSIN AVE,38.9848033333333,-77.09321,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISS,4S,BEIGE,ESERO,64*,,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9848033333333, -77.09321)"
04/03/2015,23:22:00,MCP,"2nd district, Bethesda",TAG LIGHTS (*),EAST WEST HWY AT WISCONSIN AVE,38.9848033333333,-77.09321,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISS,4S,BEIGE,ESERO,65*,,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9848033333333, -77.09321)"
04/03/2015,23:22:00,MCP,"2nd district, Bethesda",WINDOW TINT,EAST WEST HWY AT WISCONSIN AVE,38.9848033333333,-77.09321,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1999,NISS,4S,BEIGE,ESERO,61,,No,BLACK,M,LAUREL,MD,MD,A - Marked Patrol,"(38.9848033333333, -77.09321)"
04/03/2015,23:22:00,MCP,"3rd district, Silver Spring",DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN,CASTLE BLVD @ BRIGGS CHANEY RD,39.0818316666667,-76.9467966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,CHRYSLER,300,BLACK,Warning,21-202(i1),Transportation Article,No,BLACK,F,BERWYN HEIGHTS,MD,MD,A - Marked Patrol,"(39.0818316666667, -76.9467966666667)"
04/03/2015,23:22:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,CASTLE BLVD @ BRIGGS CHANEY RD,39.0818316666667,-76.9467966666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2014,CHRYSLER,300,BLACK,Warning,21-201(a1),Transportation Article,No,BLACK,F,BERWYN HEIGHTS,MD,MD,A - Marked Patrol,"(39.0818316666667, -76.9467966666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton",DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS,GEORGIA AVE/ WENDY LA,39.059725,-77.0405516666667,No,No,No,No,No,Yes,No,No,No,No,MD,01 - Motorcycle,2014,FORD,MUSTANG,BLACK,Citation,21-201(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.059725, -77.0405516666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton",DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION,GEORGIA AVE/ WENDY LA,39.059725,-77.0405516666667,No,No,No,No,No,Yes,No,No,No,No,MD,01 - Motorcycle,2014,FORD,MUSTANG,BLACK,Citation,16-101(a),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.059725, -77.0405516666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton",DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE,GEORGIA AVE/ WENDY LA,39.059725,-77.0405516666667,No,No,No,No,No,Yes,No,No,No,No,MD,01 - Motorcycle,2014,FORD,MUSTANG,BLACK,Citation,21-902(a2),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.059725, -77.0405516666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton",DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL,GEORGIA AVE/ WENDY LA,39.059725,-77.0405516666667,No,No,No,No,No,Yes,No,No,No,No,MD,01 - Motorcycle,2014,FORD,MUSTANG,BLACK,Citation,21-902(a1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.059725, -77.0405516666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton",DRIVING WHILE IMPAIRED BY ALCOHOL,GEORGIA AVE/ WENDY LA,39.059725,-77.0405516666667,No,No,No,No,No,Yes,No,No,No,No,MD,01 - Motorcycle,2014,FORD,MUSTANG,BLACK,Citation,21-902(b1),Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,XX,A - Marked Patrol,"(39.059725, -77.0405516666667)"
04/03/2015,23:22:00,MCP,"4th district, Wheaton","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",UNIVERSITY BLVD @ SLIGO CREEK,39.03659,-77.0319433333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,HOND,ACCORD,RED,Warning,22-201.1,Transportation Article,No,HISPANIC,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.03659, -77.0319433333333)"
04/03/2015,23:21:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,GEORGIA AVE @ HERITAGE HILLS DR,39.171175,-77.059265,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2007,LEXU,4S,GRAY,Warning,21-801.1,Transportation Article,No,WHITE,M,WOODBINE,MD,MD,A - Marked Patrol,"(39.171175, -77.059265)"
04/03/2015,23:21:00,MCP,"4th district, Wheaton",FOG / AUXILARY LAMPS,GEORGIA AVE/ RAMPART WAY,39.0297816666667,-77.047735,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,INFINITI,FX35,WHITE,ESERO,81,,No,HISPANIC,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0297816666667, -77.047735)"
04/03/2015,23:21:00,MCP,"4th district, Wheaton",IMPROPER USE OF VEH. FOG LAMP,GEORGIA AVE/ RAMPART WAY,39.0297816666667,-77.047735,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,INFINITI,FX35,WHITE,Citation,22-217(b),Transportation Article,No,HISPANIC,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0297816666667, -77.047735)"
04/03/2015,23:21:00,MCP,"4th district, Wheaton",PERSON DRIVING ON HWY. VEH. WITH VISIBLE BLUE LAMP,GEORGIA AVE/ RAMPART WAY,39.0297816666667,-77.047735,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2008,INFINITI,FX35,WHITE,Citation,22-227(b),Transportation Article,No,HISPANIC,M,KENSINGTON,MD,MD,A - Marked Patrol,"(39.0297816666667, -77.047735)"
04/03/2015,23:20:00,MCP,"2nd district, Bethesda","FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND",NB ROCKVILLE PIKE @ WILSON DR,39.0003783333333,-77.09688,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2015,NISSAN,ROGUE,SILVER,Warning,22-201.1,Transportation Article,No,WHITE,F,ROCKVILLE,MD,NY,A - Marked Patrol,"(39.0003783333333, -77.09688)"
04/03/2015,23:19:00,MCP,Headquarters and Special Operations,DRIVING VEH. ON HWY. W/O REQUIRED MINIMUM EQUIPMENT,UNIVERSITY BLVD/BAYFIELD ST,38.995575,-76.9942416666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2004,CHEVROLET,TRAILBLAZER,RED,Warning,23-104,Transportation Article,No,BLACK,M,TAKOMA PARK,MD,MD,B - Unmarked Patrol,"(38.995575, -76.9942416666667)"
04/03/2015,23:19:00,MCP,"4th district, Wheaton",DRIVING VEH. WHILE WEARING EARPHONES,BAYFIELD ST/HOOD ST,38.995295,-76.9960583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,NISSAN,MAXIMA,SILVER,Warning,21-1120(c),Transportation Article,No,BLACK,F,BALTIMORE,MD,MD,A - Marked Patrol,"(38.995295, -76.9960583333333)"
10/04/2014,04:33:00,MCP,"4th district, Wheaton",FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER,NORWOOD RD @ EDNOR RD,,,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1995,MAZDA,4S,BEIGE,Warning,13-409(b),Transportation Article,No,BLACK,F,GAITHERSBURG,MD,MD,A - Marked Patrol,
04/03/2015,23:19:00,MCP,"4th district, Wheaton",TAILLIGHTS (*),BAYFIELD ST/HOOD ST,38.995295,-76.9960583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,NISSAN,MAXIMA,SILVER,ESERO,56*,,No,BLACK,F,BALTIMORE,MD,MD,A - Marked Patrol,"(38.995295, -76.9960583333333)"
04/03/2015,23:19:00,MCP,"4th district, Wheaton",WINDOW TINT,BAYFIELD ST/HOOD ST,38.995295,-76.9960583333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2000,NISSAN,MAXIMA,SILVER,ESERO,61,,No,BLACK,F,BALTIMORE,MD,MD,A - Marked Patrol,"(38.995295, -76.9960583333333)"
04/03/2015,23:18:00,MCP,Headquarters and Special Operations,FAILURE TO SECURELY FASTEN REGISTRATION PLATE TO VEHICLE,495 @ UNIVERSITY BLVD,39.0186966666667,-76.9891083333333,No,No,No,No,No,Yes,No,No,No,No,MD,06 - Heavy Duty Truck,2008,HINO,TK,WHITE,Warning,13-411(c2),Transportation Article,No,BLACK,F,BALTIMORE,MD,MD,A - Marked Patrol,"(39.0186966666667, -76.9891083333333)"
04/03/2015,23:16:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL,29 / TECH RD,39.0456266666667,-76.9885933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYT,COROLLA,SILVER,Warning,21-202(h1),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0456266666667, -76.9885933333333)"
04/03/2015,23:16:00,MCP,"3rd district, Silver Spring",DRIVER FAILURE TO STOP AT STOP SIGN LINE,29 / TECH RD,39.0456266666667,-76.9885933333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2010,TOYT,COROLLA,SILVER,Warning,21-707(a),Transportation Article,No,ASIAN,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(39.0456266666667, -76.9885933333333)"
04/03/2015,23:12:00,MCP,"4th district, Wheaton",STOPPING VEH. IN FRONT OF PUBLIC DRIVEWAY,GILBERT PL/GILBERT ST,38.9978633333333,-76.9972266666667,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,1998,HONDA,4S,GREEN,Warning,21-1003(b),Transportation Article,No,WHITE,M,SILVER SPRING,MD,MD,A - Marked Patrol,"(38.9978633333333, -76.9972266666667)"
04/03/2015,23:09:00,MCP,"4th district, Wheaton",DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW,GEORGIA AVE @ HERITAGE HILLS DR,39.168675,-77.0597533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,CRV,BLACK,Warning,21-1104(c),Transportation Article,No,WHITE,F,GREENVILLE,NC,NC,A - Marked Patrol,"(39.168675, -77.0597533333333)"
04/03/2015,23:09:00,MCP,"4th district, Wheaton",EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH,GEORGIA AVE @ HERITAGE HILLS DR,39.168675,-77.0597533333333,No,No,No,No,No,No,No,No,No,No,MD,02 - Automobile,2011,HONDA,CRV,BLACK,Warning,21-801.1,Transportation Article,No,WHITE,F,GREENVILLE,NC,NC,A - Marked Patrol,"(39.168675, -77.0597533333333)"
